member_id,member_name,summary_text,generated_at,generator,model,source,prompt_version
4649,Sarah T'Joens,"Sarah T'Joens zetelt voor Vlaams Belang en vertegenwoordigt Kieskring West-Vlaanderen vanuit zetel 86.
In het parlementaire werk is deze politicus zeer actief, met 145 schriftelijke en 47 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 94.1% en de commissie-aanwezigheid 87.4%, wat wijst op een profiel dat redelijk aanwezig is.
De meest zichtbare beleidsthema's zijn Mobiliteit, Werk en economie, Binnenlands bestuur.
Commissiewerk loopt onder meer via Commissie voor Binnenlands Bestuur en Inburgering, Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:31+02:00,local-template,pending-provider,snapshot,v1
4735,Simon Bekaert,"Simon Bekaert zetelt voor Vooruit en vertegenwoordigt Kieskring West-Vlaanderen vanuit zetel 122.
In het parlementaire werk is deze politicus actief, met 40 schriftelijke en 39 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 97.0% en de commissie-aanwezigheid 77.1%, wat wijst op een profiel dat sterk aanwezig is.
De meest zichtbare beleidsthema's zijn Begroting en financiën, Klimaat en milieu, Werk en economie.
Commissiewerk loopt onder meer via Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed, Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:31+02:00,local-template,pending-provider,snapshot,v1
4078,Sofie Joosen,"Sofie Joosen zetelt voor N-VA en vertegenwoordigt Kieskring Antwerpen vanuit zetel 51.
In het parlementaire werk is deze politicus actief, met 54 schriftelijke en 23 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 91.8% en de commissie-aanwezigheid 57.9%, wat wijst op een profiel dat redelijk aanwezig is.
De meest zichtbare beleidsthema's zijn Landbouw en dierenwelzijn, Zorg en welzijn, Werk en economie.
Commissiewerk loopt onder meer via Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn, Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:31+02:00,local-template,pending-provider,snapshot,v1
4572,Sofie Mertens,"Sofie Mertens zetelt voor cd&v en vertegenwoordigt Kieskring Limburg vanuit zetel 71.
In het parlementaire werk is deze politicus zeer actief, met 171 schriftelijke en 79 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 98.8% en de commissie-aanwezigheid 62.5%, wat wijst op een profiel dat sterk aanwezig is.
De meest zichtbare beleidsthema's zijn Wonen en energie, Begroting en financiën, Mobiliteit.
Commissiewerk loopt onder meer via Commissie voor Mobiliteit en Openbare Werken, Commissie voor Wonen, Toerisme, Energie en Klimaat.
Opvallende extra profielinformatie: Consulent ; Teamverantwoordelijke.",2026-06-27T15:42:31+02:00,local-template,pending-provider,snapshot,v1
2825,Stefaan Sintobin,"Stefaan Sintobin zetelt voor Vlaams Belang en vertegenwoordigt Kieskring West-Vlaanderen vanuit zetel 31.
In het parlementaire werk is deze politicus actief, met 32 schriftelijke en 45 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 87.1% en de commissie-aanwezigheid 65.7%, wat wijst op een profiel dat redelijk aanwezig is.
De meest zichtbare beleidsthema's zijn Landbouw en dierenwelzijn, Klimaat en milieu, Werk en economie.
Commissiewerk loopt onder meer via Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn, Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening en andere commissies.
Opvallende extra profielinformatie: bediende ; bediende.",2026-06-27T15:42:31+02:00,local-template,pending-provider,snapshot,v1
4395,Stephanie D'Hose,"Stephanie D'Hose zetelt voor Anders. en vertegenwoordigt Kieskring Oost-Vlaanderen vanuit zetel 77.
In het parlementaire werk is deze politicus zeer actief, met 112 schriftelijke en 92 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 88.2% en de commissie-aanwezigheid 74.3%, wat wijst op een profiel dat redelijk aanwezig is.
De meest zichtbare beleidsthema's zijn Onderwijs, Cultuur, media en sport, Werk en economie.
Commissiewerk loopt onder meer via Commissie voor Cultuur, Jeugd, Sport en Media, Commissie voor Binnenlands Bestuur en Inburgering en andere commissies.
Opvallende extra profielinformatie: kabinetsmedewerker Vlaams minister Fientje Moerman ; kabinetschef schepen Sas van Rouveroij.",2026-06-27T15:42:31+02:00,local-template,pending-provider,snapshot,v1
4736,Stephanie Vanden Eede,"Stephanie Vanden Eede zetelt voor Vooruit en vertegenwoordigt Kieskring Antwerpen vanuit zetel 97.
In het parlementaire werk is deze politicus zeer actief, met 116 schriftelijke en 70 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 100.0% en de commissie-aanwezigheid 60.6%, wat wijst op een profiel dat sterk aanwezig is.
De meest zichtbare beleidsthema's zijn Mobiliteit, Werk en economie, Veiligheid en justitie.
Commissiewerk loopt onder meer via Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie, Commissie voor Mobiliteit en Openbare Werken en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:31+02:00,local-template,pending-provider,snapshot,v1
4525,Stijn De Roo,"Stijn De Roo zetelt voor cd&v en vertegenwoordigt Kieskring Oost-Vlaanderen vanuit zetel 72.
In het parlementaire werk is deze politicus zeer actief, met 327 schriftelijke en 146 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 92.9% en de commissie-aanwezigheid 82.0%, wat wijst op een profiel dat redelijk aanwezig is.
De meest zichtbare beleidsthema's zijn Mobiliteit, Werk en economie, Klimaat en milieu.
Commissiewerk loopt onder meer via Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie, Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:31+02:00,local-template,pending-provider,snapshot,v1
4429,Suzy Wouters,"Suzy Wouters zetelt voor Vlaams Belang en vertegenwoordigt Kieskring Vlaams-Brabant vanuit zetel 83.
In het parlementaire werk is deze politicus actief, met 42 schriftelijke en 23 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 84.7% en de commissie-aanwezigheid 78.4%, wat wijst op een profiel dat wisselend aanwezig is.
De meest zichtbare beleidsthema's zijn Zorg en welzijn, Landbouw en dierenwelzijn, Werk en economie.
Commissiewerk loopt onder meer via Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn, Commissie voor Landbouw, Visserij en Plattelandsbeleid en andere commissies.
Opvallende extra profielinformatie: kwaliteitscontroleur ; Logistiek assistente.",2026-06-27T15:42:32+02:00,local-template,pending-provider,snapshot,v1
4740,Tina Van Havere,"Tina Van Havere zetelt voor Vooruit en vertegenwoordigt Kieskring Oost-Vlaanderen vanuit zetel 56.
In het parlementaire werk is deze politicus actief, met 41 schriftelijke en 61 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 98.3% en de commissie-aanwezigheid 91.8%, wat wijst op een profiel dat sterk aanwezig is.
De meest zichtbare beleidsthema's zijn Zorg en welzijn, Werk en economie, Cultuur, media en sport.
Commissiewerk loopt onder meer via Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed, Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:32+02:00,local-template,pending-provider,snapshot,v1
4621,Tom Lamont,"Tom Lamont zetelt voor Vlaams Belang en vertegenwoordigt Kieskring West-Vlaanderen vanuit zetel 45.
In het parlementaire werk is deze politicus zeer actief, met 159 schriftelijke en 111 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 95.3% en de commissie-aanwezigheid 89.5%, wat wijst op een profiel dat sterk aanwezig is.
De meest zichtbare beleidsthema's zijn Werk en economie, Begroting en financiën, Mobiliteit.
Commissiewerk loopt onder meer via Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed, Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:32+02:00,local-template,pending-provider,snapshot,v1
4445,Tom Ongena,"Tom Ongena zetelt voor Anders. en vertegenwoordigt Kieskring Antwerpen vanuit zetel 76.
In het parlementaire werk is deze politicus zeer actief, met 139 schriftelijke en 98 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 95.3% en de commissie-aanwezigheid 56.2%, wat wijst op een profiel dat sterk aanwezig is.
De meest zichtbare beleidsthema's zijn Werk en economie, Migratie en inburgering, Begroting en financiën.
Commissiewerk loopt onder meer via Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed, Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie en andere commissies.
Opvallende extra profielinformatie: partijvoorzitter Open Vld.",2026-06-27T15:42:32+02:00,local-template,pending-provider,snapshot,v1
4635,Tom Seurs,"Tom Seurs zetelt voor N-VA en vertegenwoordigt Kieskring Limburg vanuit zetel 67.
In het parlementaire werk is deze politicus actief, met 43 schriftelijke en 68 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 97.6% en de commissie-aanwezigheid 85.2%, wat wijst op een profiel dat sterk aanwezig is.
De meest zichtbare beleidsthema's zijn Onderwijs, Binnenlands bestuur, Werk en economie.
Commissiewerk loopt onder meer via Commissie voor Binnenlands Bestuur en Inburgering, Commissie voor Wonen, Toerisme, Energie en Klimaat en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:32+02:00,local-template,pending-provider,snapshot,v1
4098,Tom Van Grieken,"Tom Van Grieken zetelt voor Vlaams Belang en vertegenwoordigt Kieskring Antwerpen vanuit zetel 104.
In het parlementaire werk is deze politicus eerder selectief actief, met 13 schriftelijke en 2 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 68.2% en de commissie-aanwezigheid 50.0%, wat wijst op een profiel dat wisselend aanwezig is.
De meest zichtbare beleidsthema's zijn Werk en economie, Binnenlands bestuur, Begroting en financiën.
Commissiewerk loopt onder meer via Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking, Deontologische Commissie en andere commissies.
Opvallende extra profielinformatie: partijvoorzitter Vlaams Belang.",2026-06-27T15:42:32+02:00,local-template,pending-provider,snapshot,v1
4632,Tomas Roggeman,"Tomas Roggeman zetelt voor N-VA en vertegenwoordigt Kieskring Oost-Vlaanderen vanuit zetel 70.
In het parlementaire werk is deze politicus zeer actief, met 143 schriftelijke en 80 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 100.0% en de commissie-aanwezigheid 93.5%, wat wijst op een profiel dat sterk aanwezig is.
De meest zichtbare beleidsthema's zijn Mobiliteit, Klimaat en milieu, Werk en economie.
Commissiewerk loopt onder meer via Commissie voor Binnenlands Bestuur en Inburgering, Commissie voor Mobiliteit en Openbare Werken en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:32+02:00,local-template,pending-provider,snapshot,v1
4636,Toon Vandeurzen,"Toon Vandeurzen zetelt voor cd&v en vertegenwoordigt Kieskring Limburg vanuit zetel 120.
In het parlementaire werk is deze politicus zeer actief, met 91 schriftelijke en 73 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 97.6% en de commissie-aanwezigheid 62.9%, wat wijst op een profiel dat sterk aanwezig is.
De meest zichtbare beleidsthema's zijn Zorg en welzijn, Cultuur, media en sport, Veiligheid en justitie.
Commissiewerk loopt onder meer via Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed, Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:32+02:00,local-template,pending-provider,snapshot,v1
4433,Wim Verheyden,"Wim Verheyden zetelt voor Vlaams Belang en vertegenwoordigt Kieskring Antwerpen vanuit zetel 65.
In het parlementaire werk is deze politicus eerder selectief actief, met 8 schriftelijke en 21 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 40.0% en de commissie-aanwezigheid 15.5%, wat wijst op een profiel dat wisselend aanwezig is.
De meest zichtbare beleidsthema's zijn Mobiliteit, Klimaat en milieu, Werk en economie.
Commissiewerk loopt onder meer via Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed, Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:32+02:00,local-template,pending-provider,snapshot,v1
4388,Yves Buysse,"Yves Buysse zetelt voor Vlaams Belang en vertegenwoordigt Kieskring West-Vlaanderen vanuit zetel 81.
In het parlementaire werk is deze politicus eerder selectief actief, met 14 schriftelijke en 11 mondelinge tussenkomsten als vraagsteller.
De plenaire aanwezigheid bedraagt 97.6% en de commissie-aanwezigheid 97.3%, wat wijst op een profiel dat sterk aanwezig is.
De meest zichtbare beleidsthema's zijn Binnenlands bestuur, Werk en economie, Klimaat en milieu.
Commissiewerk loopt onder meer via Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie, Commissie voor Binnenlands Bestuur en Inburgering en andere commissies.
Opvallend is dat het profiel momenteel vooral via parlementaire activiteit en aanwezigheid wordt getekend.",2026-06-27T15:42:32+02:00,local-template,pending-provider,snapshot,v1
